LATITUDE,LONGITUDE,STATE,CITY,NAME,OBJECTID,ID,ADDRESS,ZIP,TELEPHONE,TYPE,STATUS,COUNTY,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,WEBSITE,ALT_NAME,OWNER,BEDS,TRAUMA,HELIPAD
33.58796714,-101.8912985,TX,LUBBOCK,UNIVERSITY MEDICAL CENTER,1619,35479415,602 INDIANA AVENUE,79415,(806) 775-8200,GENERAL ACUTE CARE,OPEN,LUBBOCK,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.umchealthsystem.com,NOT AVAILABLE,GOVERNMENT - DISTRICT/AUTHORITY,412,LEVEL I,Y
42.0655335,-87.68471277,IL,EVANSTON,EVANSTON HOSPITAL,1639,97860201,2650 RIDGE AVENUE,60201,(847) 570-2000,GENERAL ACUTE CARE,OPEN,COOK,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.northshore.org,NOT AVAILABLE,NOT AVAILABLE,690,LEVEL I,Y
33.020893,-96.7660152,TX,PLANO,MEDICAL CENTER OF PLANO,1640,42275075,3901 WEST 15TH STREET,75075,(972) 519-1105,GENERAL ACUTE CARE,OPEN,COLLIN,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.medicalcenterplano.com,NOT AVAILABLE,PROPRIETARY,493,LEVEL I,Y
29.50700957,-98.57833704,TX,SAN ANTONIO,UNIVERSITY HOSPITAL,1649,45878229,4502 MEDICAL DRIVE,78229,(210) 358-4000,GENERAL ACUTE CARE,OPEN,BEXAR,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.universityhealthsystem.com/,NOT AVAILABLE,GOVERNMENT - DISTRICT/AUTHORITY,1034,LEVEL I,Y
31.07744745,-97.36344799,TX,TEMPLE,SCOTT & WHITE MEDICAL CENTER TEMPLE,1661,51476508,2401 SOUTH 31ST STREET,76508,(254) 724-2111,GENERAL ACUTE CARE,OPEN,BELL,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.sw.org/location/temple-hospital,NOT AVAILABLE,NON-PROFIT,574,LEVEL I,Y
43.67619155,-72.27333464,NH,LEBANON,MARY HITCHCOCK MEMORIAL HOSPITAL,1663,107603766,ONE MEDICAL CENTER DR,3766,(603) 650-5000,GENERAL ACUTE CARE,OPEN,GRAFTON,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,http://www.dartmouth-hitchcock.org/,DARTMOUTH-HITCHCOCK MEMORIAL HOSPITAL,NON-PROFIT,396,LEVEL I,Y
32.33847952,-95.2907682,TX,TYLER,EAST TEXAS MEDICAL CENTER,1666,53975711,1000 SOUTH BECKHAM AVENUE,75711,(903) 535-6215,GENERAL ACUTE CARE,OPEN,SMITH,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.etmc.org,NOT AVAILABLE,NON-PROFIT,427,LEVEL I,Y
32.76037381,-96.82602355,TX,DALLAS,METHODIST DALLAS MEDICAL CENTER,1676,59275265,1441 N. BECKLEY AVENUE,75265,(214) 947-8181,GENERAL ACUTE CARE,OPEN,DALLAS,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.methodisthealthsystem.org/Dallas,NOT AVAILABLE,NON-PROFIT,585,LEVEL I,Y
29.31120096,-94.77715943,TX,GALVESTON,UNIVERSITY OF TEXAS MEDICAL BRANCH HOSPITAL,1713,22277550,301 UNIVERSITY BOULEVARD,77550,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,GALVESTON,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.utmb.edu,NOT AVAILABLE,GOVERNMENT - STATE,370,LEVEL I,Y
29.96018576,-90.08194894,LA,NEW ORLEANS,UNIVERSITY MEDICAL CENTER NEW ORLEANS,1909,28070112,2021 PERDIDO ST.,70112,(504) 903-3000,GENERAL ACUTE CARE,OPEN,ORLEANS,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.umcno.org/,NOT AVAILABLE,NOT AVAILABLE,446,LEVEL I,Y
38.92965194,-77.0156483,DC,WASHINGTON,MEDSTAR WASHINGTON HOSPITAL CENTER,2009,620010,110 IRVING STREET NW,20010,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,DISTRICT OF COLUMBIA,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://doh.dc.gov/node/173192,http://www.whcenter.org/,NOT AVAILABLE,NON-PROFIT,926,LEVEL I,Y
38.90131901,-77.05063668,DC,WASHINGTON,GEORGE WASHINGTON UNIVERSITY HOSPITAL,2010,1220037,900 23RD STREET NW,20037,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,DISTRICT OF COLUMBIA,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://doh.dc.gov/node/173192,http://gwhospital.com/,NOT AVAILABLE,PROPRIETARY,339,LEVEL I,N
30.34850524,-81.66427482,FL,JACKSONVILLE,UF HEALTH JACKSONVILLE,2016,35332209,655 W 8TH ST,32209,(904) 244-0411,GENERAL ACUTE CARE,OPEN,DUVAL,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://ufhealthjax.org/,NOT AVAILABLE,NON-PROFIT,603,LEVEL I,Y
38.64563115,-90.44625338,MO,ST. LOUIS,MERCY HOSPITAL ST. LOUIS,2143,14163128,615 SOUTH NEW BALLAS ROAD,63128,(314) 251-6000,GENERAL ACUTE CARE,OPEN,ST. LOUIS,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,http://www.mercy.net/stlouismo,NOT AVAILABLE,NON-PROFIT,859,LEVEL I,Y
37.17898237,-93.27527599,MO,SPRINGFIELD,MERCY HOSPITAL SPRINGFIELD,2145,2265804,1235 EAST CHEROKEE STREET,65804,(417) 885-2000,GENERAL ACUTE CARE,OPEN,GREENE,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,https://www.mercy.net/practice/mercy-hospital-springfield/,NOT AVAILABLE,NON-PROFIT,866,LEVEL I,Y
27.9379627,-82.45915532,FL,TAMPA,TAMPA GENERAL HOSPITAL,2248,39833606,1 TAMPA GENERAL CIR,33606,(813) 844-7000,GENERAL ACUTE CARE,OPEN,HILLSBOROUGH,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.tgh.org,NOT AVAILABLE,NON-PROFIT,1010,LEVEL I,Y
26.01894181,-80.18002199,FL,HOLLYWOOD,MEMORIAL REGIONAL HOSPITAL,2274,25933021,3501 JOHNSON ST,33021,(954) 987-2000,GENERAL ACUTE CARE,OPEN,BROWARD,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.mhs.net,NOT AVAILABLE,GOVERNMENT - DISTRICT/AUTHORITY,797,LEVEL I,Y
25.79234739,-80.21348775,FL,MIAMI,JACKSON MEMORIAL HOSPITAL,2284,18433136,1611 NW 12TH AVE,33136,(305) 585-1111,GENERAL ACUTE CARE,OPEN,MIAMI-DADE,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.jacksonhealth.org/jackson-memorial.asp,NOT AVAILABLE,NON-PROFIT,1493,LEVEL I,Y
42.3395,-71.1051,MA,BOSTON,BETH ISRAEL DEACONESS MEDICAL CENTER - EAST CAMPUS,2427,502215,330 BROOKLINE AVENUE,2215,(617) 667-8000,GENERAL ACUTE CARE,OPEN,SUFFOLK,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,http://www.bidmc.harvard.edu,BETH ISRAEL DEACONESS MED CTR EAST,NON-PROFIT,268,LEVEL I,N
41.07812317,-81.53139677,OH,AKRON,AKRON GENERAL MEDICAL CENTER,2490,10244307,1 AKRON GENERAL AVENUE,44307,(330) 344-6000,GENERAL ACUTE CARE,OPEN,SUMMIT,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,http://www.akrongeneral.org,NOT AVAILABLE,NON-PROFIT,532,LEVEL I,Y
39.72820114,-104.9909751,CO,DENVER,DENVER HEALTH MEDICAL CENTER,2546,2780204,777 BANNOCK ST,80204,(303) 436-6000,GENERAL ACUTE CARE,OPEN,DENVER,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,http://www.denverhealth.org,NOT AVAILABLE,GOVERNMENT - DISTRICT/AUTHORITY,409,LEVEL I,Y
39.65385659,-104.9805403,CO,ENGLEWOOD,SWEDISH MEDICAL CENTER,2550,1280113,501 E HAMPDEN AVENUE,80113,(303) 788-5000,GENERAL ACUTE CARE,OPEN,ARAPAHOE,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,http://www.swedishhospital.com,NOT AVAILABLE,PROPRIETARY,343,LEVEL I,Y
43.042354,-88.024153,WI,MILWAUKEE,CHILDRENS HSPTL OF WISCONSIN,2775,7553226,9000 W WISCONSIN AVE,53226,(414) 266-2000,GENERAL ACUTE CARE,OPEN,MILWAUKEE,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.dhs.wisconsin.gov/guide/hospital.htm,http://www.chw.org,NOT AVAILABLE,NON-PROFIT,298,LEVEL I,Y
39.00723164,-94.57773096,MO,KANSAS CITY,RESEARCH MEDICAL CENTER - BROOKSIDE CAMPUS,2927,6764131,6601 ROCKHILL ROAD,64131,(816) 276-4000,GENERAL ACUTE CARE,OPEN,JACKSON,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,http://www.researchmedicalcenter.com,NOT AVAILABLE,PROPRIETARY,487,LEVEL I,Y
39.08453615,-94.57531678,MO,KANSAS CITY,TRUMAN MEDICAL CENTER - HOSPITAL HILL,2928,7364108,2301 HOLMES STREET,64108,(816) 404-1000,GENERAL ACUTE CARE,OPEN,JACKSON,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,https://hospitalhillkc.org/,NOT AVAILABLE,NON-PROFIT,199,LEVEL I,Y
38.52792366,-90.47641436,MO,FENTON,SSM ST. CLARE HEALTH CENTER,2930,13163026,1015 BOWLES AVE,63026,(636) 496-2000,GENERAL ACUTE CARE,OPEN,ST. LOUIS,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,https://www.ssmhealth.com/locations/st-clare-hospital-fenton?utm_id=gmb18-13,NOT AVAILABLE,NON-PROFIT,180,LEVEL I,Y
38.62295605,-90.23868622,MO,ST. LOUIS,SSM HEALTH ST. LOUIS UNIVERSITY HOSPITAL,2936,15563111,3635 VISTA,63111,(314) 577-8000,GENERAL ACUTE CARE,OPEN,ST. LOUIS CITY,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,http://www.ssmhealth.com/sluhospital,ST. LOUIS UNIVERSITY HOSPITAL,NON-PROFIT,344,LEVEL I,Y
38.94929679,-92.31581308,MO,COLUMBIA,BOONE HOSPITAL CENTER,2941,165201,1600 EAST BROADWAY,65201,(573) 815-8000,GENERAL ACUTE CARE,OPEN,BOONE,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,http://www.boone.org,NOT AVAILABLE,NON-PROFIT,392,LEVEL I,Y
38.93838366,-92.32817811,MO,COLUMBIA,UNIVERSITY OF MISSOURI HEALTH CARE,2943,5065212,ONE HOSPITAL DRIVE,65212,(573) 882-4141,GENERAL ACUTE CARE,OPEN,BOONE,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,http://www.muhealth.org,NOT AVAILABLE,GOVERNMENT - STATE,-999,LEVEL I,Y
38.63637879,-90.26458281,MO,ST. LOUIS,BARNES-JEWISH HOSPITAL - NORTH,2950,18863110,ONE BARNES-JEWISH HOSPITAL PLAZA,63110,(314) 747-3000,GENERAL ACUTE CARE,OPEN,ST. LOUIS CITY,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,http://www.barnesjewish.org,NOT AVAILABLE,NON-PROFIT,1110,LEVEL I,Y
32.75477023,-117.1657314,CA,SAN DIEGO,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER,71,51092103,200 WEST ARBOR DRIVE,92103,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,SAN DIEGO,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,https://health.ucsd.edu/locations/Pages/hillcrest.aspx,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,NON-PROFIT,390,LEVEL I,Y
43.04086156,-88.02461256,WI,MILWAUKEE,FROEDTERT MEM LUTHERAN HSPTL,122,7253226,9200 W WISCONSIN AVE,53226,(414) 805-3000,GENERAL ACUTE CARE,OPEN,MILWAUKEE,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.dhs.wisconsin.gov/guide/hospital.htm,http://www.froedtert.com,NOT AVAILABLE,NON-PROFIT,596,LEVEL I,Y
26.43719284,-80.12778775,FL,DELRAY BEACH,DELRAY MEDICAL CENTER,147,7233484,5352 LINTON BLVD,33484,(561) 498-4440,GENERAL ACUTE CARE,OPEN,PALM BEACH,USA,622110,"CHILDREN'S HOSPITALS, GENERAL",http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.delraymedicalctr.com,NOT AVAILABLE,PROPRIETARY,536,LEVEL I,Y
34.74902515,-92.32013731,AR,LITTLE ROCK,UAMS MEDICAL CENTER,192,3072205,4301 WEST MARKHAM STREET,72205,(501) 686-5000,GENERAL ACUTE CARE,OPEN,PULASKI,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.healthy.arkansas.gov/programsServices/hsLicensingRegulation/HealthFacilityServices/Pages/ProviderLists.aspx,http://www.uamshealth.com/?id=1&sid=1,NOT AVAILABLE,GOVERNMENT - STATE,400,LEVEL I,Y
42.3379,-71.1092,MA,BOSTON,BETH ISRAEL DEACONESS MEDICAL CENTER - WEST CAMPUS,227,1202215,ONE DEACONESS RD,2215,(617) 632-7000,GENERAL ACUTE CARE,OPEN,SUFFOLK,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,http://www.bidmc.harvard.edu,BETH ISRAEL DEACONESS MED CTR WEST,NON-PROFIT,405,LEVEL I,Y
42.36768678,-83.08472312,MI,DETROIT,HENRY FORD HOSPITAL,252,14948202,2799 W GRAND BLVD,48202,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,WAYNE,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://w2.lara.state.mi.us/VAL/License/Search,http://www.henryfordhealth.org,NOT AVAILABLE,NON-PROFIT,877,LEVEL I,Y
41.255229,-95.97863498,NE,OMAHA,THE NEBRASKA MEDICAL CENTER,263,5768198,987400 NEBRASKA MEDICAL CENTER,68198,(402) 552-2040,GENERAL ACUTE CARE,OPEN,DOUGLAS,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhhs.ne.gov/publichealth/Documents/Hospital%20Roster.pdf,http://www.nebraskamed.com,NOT AVAILABLE,NON-PROFIT,738,LEVEL I,Y
39.94970838,-75.15794605,PA,PHILADELPHIA,THOMAS JEFFERSON UNIVERSITY HOSPITAL,269,13619107,111 SOUTH 11TH STREET,19107,(215) 955-4164,GENERAL ACUTE CARE,OPEN,PHILADELPHIA,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.jeffersonhospital.org,NOT AVAILABLE,NON-PROFIT,957,LEVEL I,Y
39.95887248,-75.19926368,PA,PHILADELPHIA,PENN PRESBYTERIAN MEDICAL CENTER,271,20819104,51 NORTH 39TH STREET,19104,(215) 662-8000,GENERAL ACUTE CARE,OPEN,PHILADELPHIA,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.pennmedicine.org/pmc/,NOT AVAILABLE,NON-PROFIT,305,LEVEL I,Y
40.96814496,-76.60525611,PA,DANVILLE,GEISINGER MEDICAL CENTER,275,6017822,100 NORTH ACADEMY AVENUE,17822,(570) 271-6211,GENERAL ACUTE CARE,OPEN,MONTOUR,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.geisinger.org,NOT AVAILABLE,NON-PROFIT,404,LEVEL I,N
32.78588204,-79.94792136,SC,CHARLESTON,MUSC MEDICAL CENTER,278,6929425,169 ASHLEY AVE,29425,(843) 792-4000,GENERAL ACUTE CARE,OPEN,CHARLESTON,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.scdhec.gov/Health/FHPF/HealthFacilityRegulationsLicensing/HealthcareFacilityLicensing/LicensedFacilitiesbyType/,http://www.muschealth.com,NOT AVAILABLE,GOVERNMENT - DISTRICT/AUTHORITY,713,LEVEL I,N
34.02860165,-81.03305417,SC,COLUMBIA,PALMETTO HEALTH RICHLAND,283,1429203,5 RICHLAND MEDICAL PARK DR,29203,(803) 434-7000,GENERAL ACUTE CARE,OPEN,RICHLAND,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.scdhec.gov/Health/FHPF/HealthFacilityRegulationsLicensing/HealthcareFacilityLicensing/LicensedFacilitiesbyType/,http://www.palmettohealth.org,NOT AVAILABLE,NON-PROFIT,649,LEVEL I,Y
30.30311083,-97.70702246,TX,AUSTIN,DELL CHILDREN'S MEDICAL CENTER,291,6878746,4900 MUELLER BOULEVARD,78746,(512) 324-0101,CHILDREN,OPEN,TRAVIS,USA,622110,"CHILDREN'S HOSPITALS, GENERAL",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.dellchildrens.net,NOT AVAILABLE,NON-PROFIT,248,LEVEL I,Y
39.7448932,-84.18590861,OH,DAYTON,MIAMI VALLEY HOSPITAL,305,17545409,ONE WYOMING STREET,45409,(937) 208-8000,GENERAL ACUTE CARE,OPEN,MONTGOMERY,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,http://www.miamivalleyhospital.org,NOT AVAILABLE,NON-PROFIT,883,LEVEL I,Y
42.9250771,-78.83114577,NY,BUFFALO,ERIE COUNTY MEDICAL CENTER,339,3214215,462 GRIDER ST,14215,(716) 898-3000,GENERAL ACUTE CARE,OPEN,ERIE,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.ecmc.edu,NOT AVAILABLE,GOVERNMENT - DISTRICT/AUTHORITY,550,LEVEL I,Y
40.77763592,-73.70161094,NY,MANHASSET,NORTH SHORE UNIVERSITY HOSPITAL,341,6411030,300 COMMUNITY DR,11030,(516) 562-0100,GENERAL ACUTE CARE,OPEN,NASSAU,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.northshorelij.com/hospitals/location/north-shore-university-hospital,NOT AVAILABLE,NON-PROFIT,764,LEVEL I,Y
40.72625551,-73.55373802,NY,EAST MEADOW,NASSAU UNIVERSITY MEDICAL CENTER,342,6511554,2201 HEMPSTEAD TPKE,11554,(516) 572-0123,GENERAL ACUTE CARE,OPEN,NASSAU,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.nuhealth.net,NOT AVAILABLE,GOVERNMENT - DISTRICT/AUTHORITY,530,LEVEL I,Y
42.274235,-87.95769974,IL,LIBERTYVILLE,ADVOCATE CONDELL MEDICAL CENTER,359,9960048,801 S MILWAUKEE AVE,60048,(847) 990-5200,GENERAL ACUTE CARE,OPEN,LAKE,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.advocatehealth.com/condell/,NOT AVAILABLE,NON-PROFIT,279,LEVEL I,Y
40.85629836,-73.84751215,NY,BRONX,JACOBI MEDICAL CENTER,400,15210036,1400 PELHAM PARKWAY SOUTH,10036,(212) 430-5235,GENERAL ACUTE CARE,OPEN,BRONX,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.nyc.gov/html/hhc/jacobi/home.html,NOT AVAILABLE,GOVERNMENT - LOCAL,457,LEVEL I,Y
40.65661638,-73.94469079,NY,BROOKLYN,KINGS COUNTY HOSPITAL CENTER,408,16411203,451 CLARKSON AVE,11203,(718) 245-2306,GENERAL ACUTE CARE,OPEN,KINGS,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.nyc.gov/html/hhc/kchc/html/home/home.shtml,NOT AVAILABLE,GOVERNMENT - LOCAL,639,LEVEL I,N
40.64656399,-74.02091469,NY,BROOKLYN,NYU LUTHERAN MEDICAL CENTER,411,16911209,150 55TH ST,11209,(718) 630-7300,GENERAL ACUTE CARE,OPEN,KINGS,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.lutheranhealthcare.org/Main/LutheranMedicalCenter.aspx,NOT AVAILABLE,NON-PROFIT,396,LEVEL I,N
40.74482736,-73.88607967,NY,ELMHURST,ELMHURST HOSPITAL CENTER,416,19611373,79-01 BRDWAY,11373,(718) 334-4000,GENERAL ACUTE CARE,OPEN,QUEENS,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.nyc.gov/html/hhc/ehc/html/home/home.shtml,NOT AVAILABLE,GOVERNMENT - LOCAL,551,LEVEL I,N
40.70010365,-73.81611489,NY,JAMAICA,JAMAICA HOSPITAL MEDICAL CENTER,417,19711414,8900 VAN WYCK EXPRESSWAY,11414,(718) 206-6000,GENERAL ACUTE CARE,OPEN,QUEENS,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,http://jamaicahospital.org/,NOT AVAILABLE,NON-PROFIT,408,LEVEL I,N
40.74677228,-73.82541638,NY,FLUSHING,NEW YORK HOSPITAL QUEENS,421,20311355,56 45 MAIN ST,11355,(718) 670-2000,GENERAL ACUTE CARE,OPEN,QUEENS,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.nyhq.org/,NOT AVAILABLE,NON-PROFIT,519,LEVEL I,N
40.7393201,-73.97538175,NY,NEW YORK,BELLEVUE HOSPITAL CENTER,424,114010016,462 FIRST AVENUE,10016,(212) 562-4132,GENERAL ACUTE CARE,OPEN,NEW YORK,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.nychealthandhospitals.org/bellevue/html/home/home.shtml,NOT AVAILABLE,GOVERNMENT - LOCAL,912,LEVEL I,N
42.29842717,-89.09844135,IL,ROCKFORD,ROCKFORD MEMORIAL HOSPITAL,440,11361103,2400 NORTH ROCKTON AVENUE,61101,(815) 968-6861,GENERAL ACUTE CARE,OPEN,WINNEBAGO,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.rhsnet.org,NOT AVAILABLE,NON-PROFIT,297,LEVEL I,Y
40.74069748,-73.6430084,NY,MINEOLA,WINTHROP-UNIVERSITY HOSPITAL,453,120511501,259 FIRST STREET,11501,(516) 663-0333,GENERAL ACUTE CARE,OPEN,NASSAU,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.winthrop.org/,NOT AVAILABLE,GOVERNMENT - STATE,591,LEVEL I,N
41.93674085,-87.65137166,IL,CHICAGO,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,499,9060657,836 WEST WELLINGTON AVENUE,60657,(773) 975-1600,GENERAL ACUTE CARE,OPEN,COOK,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.advocatehealth.com/masonic,NOT AVAILABLE,NON-PROFIT,330,LEVEL I,N
41.72169452,-87.73244225,IL,OAK LAWN,ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER,501,10160453,4440 W 95TH STREET,60453,(708) 684-8000,GENERAL ACUTE CARE,OPEN,COOK,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.advocatehealth.com/christ,NOT AVAILABLE,NON-PROFIT,684,LEVEL I,Y
42.03880223,-87.84733438,IL,PARK RIDGE,ADVOCATE LUTHERAN GENERAL HOSPITAL,502,10760068,1775 DEMPSTER ST,60068,(847) 723-2210,GENERAL ACUTE CARE,OPEN,COOK,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.advocatehealth.com/luth/,NOT AVAILABLE,NON-PROFIT,624,LEVEL I,Y
41.89460771,-87.62102437,IL,CHICAGO,NORTHWESTERN MEMORIAL HOSPITAL,505,12360611,251 E HURON ST,60611,(312) 926-2000,GENERAL ACUTE CARE,OPEN,COOK,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.nmh.org,NOT AVAILABLE,NON-PROFIT,885,LEVEL I,N
38.34792179,-81.62719975,WV,CHARLESTON,CAMC GENERAL HOSPITAL,514,225301,501 MORRIS STREET,25301,(304) 388-6200,GENERAL ACUTE CARE,OPEN,KANAWHA,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://ohflac.wvdhhr.org/Apps/Lookup/FacilitySearch,http://www.camc.org/gh,CHARLESTON AREA MEDICAL CENTER,NON-PROFIT,268,LEVEL I,Y
38.24832296,-85.74433596,KY,LOUISVILLE,UNIVERSITY OF LOUISVILLE HOSPITAL,516,11740202,530 S JACKSON ST,40202,(502) 562-3000,GENERAL ACUTE CARE,OPEN,JEFFERSON,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://chfs.ky.gov/agencies/os/oig/dhc/Documents/Directories/Hospital_Directory.pdf,http://www.ulh.org,NOT AVAILABLE,NON-PROFIT,404,LEVEL I,Y
